UNITID,OPEID,OPEID6,HCM2,PREDDEG,LOCALE,CONTROL,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV
260813,3014900,30149,0,3,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209.0,0.7799,0.0335,0.0909,0.0383,0.0048,0.0048,0.0335,0.0,0.0144,0.0,1,,39095.0,,,,,,36598.0,,,41593.0,,0.4976,,,,,0.9187,0.7368
237729,1290500,12905,0,1,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0247,0.037000000000000005,0.0,0.0,0.8272,0.0123,0.0,0.0,204.0,0.8824,0.1078,0.0,0.0,0.0049,0.0,0.0049,0.0,0.0,0.4853,1,7089.0,,6364.0,8055.0,,,,,,,,,0.7704,,0.8182,,0.8158,0.0,0.5484
418320,1153700,11537,0,1,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0705,0.0,0.0,0.0,0.0,0.0539,0.0498,0.0954,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622,0.0,0.0,0.1328,0.1743,0.0871,0.0,0.0,0.2324,0.028999999999999998,0.0,0.0,927.0,0.7487,0.0097,0.0831,0.0054,0.1435,0.0,0.0,0.0,0.0097,0.9374,1,-991.0,,-991.0,,,,,,,,,,0.07,,0.5417,,0.7647,0.0,0.0354
237543,2535500,25355,0,1,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.1609,0.2031,0.0,0.0,0.5211,0.0,0.0,0.0,204.0,0.9363,0.0637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127,1,7438.0,,6546.0,10112.0,,,,,,,,,0.1801,,0.8806,,0.7978,0.0,0.6849
417123,3084700,30847,0,1,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0707,0.0435,0.1467,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326,0.0,0.0,0.0163,0.2554,0.3098,0.0,0.0,104.0,0.4135,0.0288,0.4615,0.0673,0.0192,0.0096,0.0,0.0,0.0,0.1442,1,8029.0,,7092.0,9329.0,12641.0,,,,,,,,0.4,,0.85,,0.8333,0.1242,0.8169
404338,2314100,23141,0,2,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.5,0.4091,0.0,0.0,39.0,0.2308,0.2308,0.0769,0.0769,0.0256,0.0256,0.0,0.1538,0.1795,0.0,1,,30145.0,,,,,,30145.0,,,,,0.7969,0.6667,,,,0.8672,0.6719
237552,3052000,30520,0,1,42.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.9667,0.0167,0.0083,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,1,,24896.0,,,,,,21985.0,23525.0,28110.0,28485.0,,0.4711,,0.92,,,0.5455,0.1322
388520,3422400,34224,0,3,11.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,482.0,0.1577,0.4813,0.3133,0.0145,0.0,0.0,0.0249,0.0,0.0083,0.8859,1,,24045.0,,,,,,24045.0,,,,,0.6124,0.5,,0.1667,,0.5703,0.8534
369455,178300,1783,0,2,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.8519,0.1111,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,0.3241,,,,,0.537,0.7315
239220,538000,5380,0,1,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0054,0.0129,0.0,0.0,0.0,0.0,0.0334,0.0173,0.0183,0.0043,0.0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.08199999999999999,0.0,0.0,0.0216,0.027999999999999997,0.0216,0.0,0.0,0.5782,0.1327,0.0,0.0,2531.0,0.904,0.0103,0.0162,0.0253,0.0067,0.0008,0.019,0.0,0.0178,0.6045,1,9897.0,,8222.0,8699.0,11827.0,12886.0,13034.0,,,,,,0.4657,,0.5644,,0.5595,0.4461,0.4819
380474,3030600,30306,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8322,0.0,0.0,0.0,347.0,0.6916,0.0115,0.1383,0.0173,0.0086,0.0029,0.0231,0.0,0.1066,0.4841,1,,21092.0,,,,,,20029.0,21085.0,23380.0,23633.0,,0.4485,,0.6282,,0.75,0.8775,0.4798
246035,3042500,30425,0,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.59,0.01,0.25,0.08,0.01,0.03,0.02,0.0,0.01,0.03,1,,,,,,,,,,,,,0.3521,,,,,0.17600000000000002,0.4835
364326,2614900,26149,0,1,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.3191,0.3404,0.1277,0.0213,0.0,0.0,0.0,0.0,0.1915,0.0,0,,,,,,,,,,,,,0.4862,,,,,0.5288,0.5148
410797,3068200,30682,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.3964,0.5089,0.0296,0.0059,0.0,0.0,0.0414,0.0059,0.0118,0.0,1,,18392.0,,,,,,17836.0,18415.0,20051.0,22509.0,23259.0,0.782,,0.6667,,,0.9412,0.5349
240879,2343600,23436,0,1,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461,0.0,0.0,0.0,152.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,8013.0,,,,,,7200.0,8378.0,10131.0,6201.0,,0.8407,,0.7255,,,0.0,0.2821
418603,2550000,25500,0,1,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448,1,13663.0,,14761.0,12566.0,14761.0,,,,,,,,0.6818,,1.0,,0.9231,0.3864,0.5429
409032,3089200,30892,0,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,14261.0,,,,,,14123.0,15561.0,,,,1.0,,0.8056,,,0.0,0.7586
240985,2570400,25704,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8523,0.0,0.0,0.0,497.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,7103.0,,,,,,7074.0,8902.0,,,,0.8189,,0.6068,,,0.0,0.2933
369905,267809,2678,0,2,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111,0.2284,0.0,0.0,471.0,0.5626,0.3864,0.0191,0.0042,0.0064,0.0,0.0212,0.0,0.0,0.5393,1,,14328.0,,,,,,13685.0,15049.0,16066.0,,,0.7652,,,,,0.9079999999999999,0.7215
412173,3346300,33463,0,2,21.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,424.0,0.1557,0.6887,0.0943,0.0118,0.0,0.0,0.0,0.0,0.0495,0.0,1,,,,,,,,,,,,,0.6914,,0.8636,,,0.8061,0.7248
410283,4051331,40513,0,2,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623,0.0,0.0,0.0,0.0,0.0467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459,0.1556,0.0,0.0,919.0,0.0577,0.8945,0.0359,0.0044,0.0022,0.0,0.0,0.0,0.0054,0.0,1,,20850.0,,,,,,20738.0,21409.0,23315.0,25812.0,,0.8625,,0.3613,,,0.7909,0.6438
365240,2497800,24978,0,1,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714,0.0,0.0,0.0429,0.2714,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,33.0,0.8485,0.1212,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.0,1,10629.0,,10311.0,,9673.0,13499.0,,,,,,,0.1503,,,,,0.1936,0.4971
262341,3034400,30344,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,0.5349,0.1501,0.1932,0.0149,0.0149,0.0059,0.0817,0.0045,0.0,0.0,1,,24747.0,,,,,,22771.0,23994.0,26693.0,27981.0,28055.0,0.5656,,0.9063,,,0.8018,0.2338
237358,381100,3811,0,3,33.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,440.0,530.0,430.0,550.0,,,485.0,490.0,,18.0,24.0,18.0,24.0,16.0,23.0,,,21.0,21.0,20.0,,986.0,986.0,0.0,0.0226,0.0,0.0,0.0,0.0,0.0226,0.0,0.1073,0.0,0.0,0.0,0.0,0.0,0.0169,0.0,0.0,0.0508,0.0056,0.0,0.0169,0.0621,0.0056,0.0,0.0226,0.0,0.0339,0.0,0.0,0.1017,0.0,0.0,0.0,0.0,0.0339,0.226,0.2373,0.0339,0.0,839.0,0.6341,0.0453,0.0012,0.0024,0.0048,0.0,0.0,0.1466,0.1657,0.0167,1,,16854.0,,,,,,16515.0,13119.0,16733.0,20164.0,18852.0,0.4188,0.7005,,,,0.6579,0.1133
241304,890200,8902,0,2,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.048,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302,0.0,0.0,0.0214,0.8345,0.0552,0.0,0.0,1750.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754,1,,4600.0,,,,,,4474.0,4749.0,6833.0,,,0.8916,0.0,,,,0.0,0.3226
245281,3263300,32633,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,8136.0,,,,,,8136.0,,,,,0.9149,,0.8333,,,0.0,0.4839
387660,3490400,34904,0,1,12.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,20355.0,,,,,,20355.0,,,,,0.3333,,1.0,,,0.0,0.6667
236656,537200,5372,0,2,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.0,0.0,0.0,0.0,0.0,0.0389,0.0137,0.026000000000000002,0.0,0.0478,0.0,0.0,0.013000000000000001,0.0,0.4255,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0294,0.0,0.0,0.0061,0.0,0.0014,0.0,0.0396,0.0219,0.0,0.0,0.2165,0.099,0.0,0.0,3047.0,0.6351,0.0322,0.085,0.0509,0.0125,0.0102,0.0926,0.0112,0.0706,0.3869,1,7154.0,,6196.0,7569.0,8625.0,12586.0,12586.0,,,,,,0.3038,,0.5935,,0.4903,0.11199999999999999,0.4107
261773,1173500,11735,1,1,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.1429,0.0,0.0,0.5,0.0,0.0,0.0,22.0,0.9545,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.1364,1,,,,,,,,,,,,,0.56,,0.3333,,0.0,0.44,0.4444
375726,920400,9204,0,1,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0552,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0429,0.0859,0.2086,0.0,0.0,0.2945,0.0429,0.0,0.0,207.0,0.6859999999999999,0.0435,0.0242,0.0048,0.2126,0.0,0.0048,0.0,0.0242,0.4734,1,4778.0,,4778.0,,,,,,,,,,0.1055,,0.5417,,0.5172,0.0,0.5538
241517,2189100,21891,0,2,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,892.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1166,1,,6693.0,,,,,,6665.0,6756.0,8363.0,,,0.9453,,,,,0.0,0.4407
367981,2587700,25877,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.6,0.1579,0.1789,0.0,0.0,0.0,0.0421,0.0,0.0211,0.5263,1,,23834.0,,,,,,23834.0,,,,,0.5143,,1.0,,1.0,0.5214,0.4713
375647,2581200,25812,1,1,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.1522,0.7609,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0,,16416.0,,,,,,16316.0,16621.0,,,,0.619,,0.6071,,,0.7381,0.5532
247409,2099701,20997,0,1,22.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,167.0,0.7784,0.1078,0.0599,0.006,0.012,0.0,0.0299,0.0,0.006,0.0,1,,17533.0,,,,,,17376.0,15588.0,19548.0,,,0.6448,,0.8305,,,0.5219,0.5385
376321,3021900,30219,0,1,13.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8278,0.0,0.0,0.0,1148.0,0.0,0.0026,0.9974,0.0,0.0,0.0,0.0,0.0,0.0,0.3458,1,,4589.0,,,,,,4014.0,8009.0,9410.0,9484.0,9596.0,0.9455,,0.5495,,0.1346,0.0,0.2593
407285,464601,4646,0,2,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0893,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0536,0.25,0.4107,0.0,0.0,106.0,0.3396,0.3302,0.0566,0.1321,0.0189,0.0,0.0283,0.0,0.0943,0.4528,0,,18060.0,,,,,,18074.0,18913.0,17138.0,,,0.7456,0.5,,,,0.7751,0.6805
376242,2552300,25523,0,1,23.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2164,0.0,0.0,0.0,0.0,0.0,0.0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149,0.3657,0.1418,0.0,0.0,0.2388,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,8414.0,,,,,,8414.0,,,,,1.0,,0.7667,,,0.0,0.2759
373216,1083601,10836,0,1,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.7068,0.1203,0.1203,0.015,0.0,0.0,0.0226,0.0,0.015,0.0,0,,15033.0,,,,,,13907.0,15916.0,16290.0,17340.0,18140.0,0.4194,,0.9098,,,0.6083,0.2
